TIMESTAMP,DATA,SENSOR
2024-10-12 23:34:42.850,0.003955364,A2
2024-10-12 23:34:42.900,-0.0004013777,A1
2024-10-12 23:34:42.900,0.003337264,A2
2024-10-12 23:34:42.950,4.136562e-05,A1
2024-10-12 23:34:42.950,0.003384233,A2
2024-10-12 23:34:42.000,-0.0001633167,A1
2024-10-12 23:34:42.000,0.003543258,A2
2024-10-12 23:34:42.050,0.0005289316,A1
2024-10-12 23:34:42.050,0.004088879,A2
2024-10-12 23:34:42.100,-0.000438571,A1
2024-10-12 23:34:42.100,0.003305197,A2
2024-10-12 23:34:42.150,-0.0001341105,A1
2024-10-12 23:34:42.150,0.003715277,A2
2024-10-12 23:34:43.200,0.00014925,A1
2024-10-12 23:34:43.200,0.003162622,A2
2024-10-12 23:34:43.250,0.000295639,A1
2024-10-12 23:34:43.250,0.003271937,A2
2024-10-12 23:34:43.300,-0.000837326,A1
2024-10-12 23:34:43.300,0.003555894,A2
2024-10-12 23:34:43.350,-3.015995e-05,A1
2024-10-12 23:34:43.350,0.003551364,A2
2024-10-12 23:34:43.400,-0.0005617142,A1
2024-10-12 23:34:43.400,0.00389123,A2
2024-10-12 23:34:43.450,0.0002872944,A1
2024-10-12 23:34:43.450,0.003988028,A2
2024-10-12 23:34:43.500,0.0003548861,A1
2024-10-12 23:34:43.500,0.003350496,A2
2024-10-12 23:34:43.550,-0.0001199245,A1
2024-10-12 23:34:43.550,0.003129005,A2
2024-10-12 23:34:43.600,-0.0001878738,A1
2024-10-12 23:34:43.600,0.003781676,A2
2024-10-12 23:34:43.650,-0.0003083944,A1
2024-10-12 23:34:43.650,0.003529072,A2
2024-10-12 23:34:43.700,-0.0004434586,A1
2024-10-12 23:34:43.700,0.003662944,A2
2024-10-12 23:34:43.750,0.0001778603,A1
2024-10-12 23:34:43.750,0.003772616,A2
2024-10-12 23:34:43.800,-0.0003359318,A1
2024-10-12 23:34:43.800,0.003930092,A2
2024-10-12 23:34:43.850,-0.0004991293,A1
2024-10-12 23:34:43.850,0.003959179,A2
2024-10-12 23:34:43.900,-0.0003376007,A1
2024-10-12 23:34:43.900,0.003558755,A2
2024-10-12 23:34:43.950,0.0001055002,A1
2024-10-12 23:34:43.950,0.003534913,A2
2024-10-12 23:34:43.000,-0.0004389286,A1
2024-10-12 23:34:43.000,0.003379345,A2
2024-10-12 23:34:44.050,-0.000778079,A1
2024-10-12 23:34:44.050,0.003641248,A2
2024-10-12 23:34:44.100,0.0001013279,A1
2024-10-12 23:34:44.100,0.003455997,A2
2024-10-12 23:34:44.150,-0.0006109476,A1
2024-10-12 23:34:44.150,0.003551126,A2
2024-10-12 23:34:44.200,-0.000434041,A1
2024-10-12 23:34:44.200,0.00315094,A2
2024-10-12 23:34:44.250,2.264977e-06,A1
2024-10-12 23:34:44.250,0.003809452,A2
2024-10-12 23:34:44.300,-0.0001872778,A1
2024-10-12 23:34:44.300,0.003380299,A2
2024-10-12 23:34:44.350,0.0001405478,A1
2024-10-12 23:34:44.350,0.003863811,A2
2024-10-12 23:34:44.400,-0.0007667542,A1
2024-10-12 23:34:44.400,0.003336668,A2
2024-10-12 23:34:44.450,-0.0007162094,A1
2024-10-12 23:34:44.450,0.003474474,A2
2024-10-12 23:34:44.500,-0.0006245375,A1
2024-10-12 23:34:44.500,0.003406882,A2
2024-10-12 23:34:44.550,-0.0001535416,A1
2024-10-12 23:34:44.550,0.003383517,A2
2024-10-12 23:34:44.600,-0.0004755259,A1
2024-10-12 23:34:44.600,0.003424883,A2
2024-10-12 23:34:44.650,-0.0005671978,A1
2024-10-12 23:34:44.650,0.003766775,A2
2024-10-12 23:34:44.700,-8.189678e-05,A1
2024-10-12 23:34:44.700,0.003486395,A2
2024-10-12 23:34:44.750,-0.0001897812,A1
2024-10-12 23:34:44.750,0.003007412,A2
2024-10-12 23:34:44.800,-0.0003272295,A1
2024-10-12 23:34:44.800,0.003852487,A2
2024-10-12 23:34:44.850,-0.0002316236,A1
2024-10-12 23:34:44.850,0.003620982,A2
2024-10-12 23:34:44.900,-0.0002332926,A1
2024-10-12 23:34:44.900,0.003913641,A2
2024-10-12 23:34:45.950,-0.0005913973,A1
2024-10-12 23:34:45.950,0.003239989,A2
2024-10-12 23:34:45.000,-7.617474e-05,A1
2024-10-12 23:34:45.000,0.003138423,A2
2024-10-12 23:34:45.050,-0.0004417896,A1
2024-10-12 23:34:45.050,0.003321767,A2
2024-10-12 23:34:45.100,-0.0005092621,A1
2024-10-12 23:34:45.100,0.002830505,A2
2024-10-12 23:34:45.150,0.0003838539,A1
2024-10-12 23:34:45.150,0.003969193,A2
2024-10-12 23:34:45.200,0.0001910925,A1
2024-10-12 23:34:45.200,0.003762603,A2
2024-10-12 23:34:45.250,0.0007724762,A1
2024-10-12 23:34:45.250,0.003436923,A2
2024-10-12 23:34:45.300,-0.0005898476,A1
2024-10-12 23:34:45.300,0.003895521,A2
2024-10-12 23:34:45.350,-0.0002458096,A1
2024-10-12 23:34:45.350,0.003439426,A2
2024-10-12 23:34:45.400,-4.923344e-05,A1
2024-10-12 23:34:45.400,0.003793001,A2
2024-10-12 23:34:45.450,-0.0009610653,A1
2024-10-12 23:34:45.450,0.002661347,A2
2024-10-12 23:34:45.500,-0.0004936457,A1
2024-10-12 23:34:45.500,0.003611922,A2
2024-10-12 23:34:45.550,0.0003225803,A1
2024-10-12 23:34:45.550,0.003433108,A2
2024-10-12 23:34:45.600,0.0003825426,A1
2024-10-12 23:34:45.600,0.00328517,A2
2024-10-12 23:34:45.650,-0.0001840591,A1
2024-10-12 23:34:45.650,0.004052043,A2
2024-10-12 23:34:45.700,-0.000439167,A1
2024-10-12 23:34:45.700,0.003513575,A2
2024-10-12 23:34:45.750,-0.0002131462,A1
2024-10-12 23:34:45.750,0.0039922,A2
2024-10-12 23:34:45.800,-0.001337767,A1
2024-10-12 23:34:45.800,0.003383875,A2
2024-10-12 23:34:46.850,-0.0005636215,A1
2024-10-12 23:34:46.850,0.003663659,A2
2024-10-12 23:34:46.900,-0.0001221895,A1
2024-10-12 23:34:46.900,0.003960848,A2
2024-10-12 23:34:46.950,0.000238061,A1
2024-10-12 23:34:46.950,0.003562689,A2
2024-10-12 23:34:46.000,-0.0007381439,A1
2024-10-12 23:34:46.000,0.003484726,A2
2024-10-12 23:34:46.050,3.528595e-05,A1
2024-10-12 23:34:46.050,0.003332496,A2
2024-10-12 23:34:46.100,-0.0003342628,A1
2024-10-12 23:34:46.100,0.003275156,A2
2024-10-12 23:34:46.150,0.0002995729,A1
2024-10-12 23:34:46.150,0.003564,A2
2024-10-12 23:34:46.200,-0.0001554489,A1
2024-10-12 23:34:46.200,0.003326893,A2
2024-10-12 23:34:46.250,-9.560585e-05,A1
2024-10-12 23:34:46.250,0.003030062,A2
2024-10-12 23:34:46.300,-0.0008347034,A1
2024-10-12 23:34:46.300,0.003838301,A2
2024-10-12 23:34:46.350,-0.0001094341,A1
2024-10-12 23:34:46.350,0.003353834,A2
2024-10-12 23:34:46.400,-0.0001454353,A1
2024-10-12 23:34:46.400,0.003643632,A2
2024-10-12 23:34:46.450,-0.0005215406,A1
2024-10-12 23:34:46.450,0.003784895,A2
2024-10-12 23:34:46.500,7.903576e-05,A1
2024-10-12 23:34:46.500,0.003103137,A2
2024-10-12 23:34:46.550,6.961823e-05,A1
2024-10-12 23:34:46.550,0.002518058,A2
2024-10-12 23:34:46.600,-0.0007424355,A1
2024-10-12 23:34:46.600,0.00356853,A2
2024-10-12 23:34:46.650,-0.0004198551,A1
2024-10-12 23:34:46.650,0.003055334,A2
2024-10-12 23:34:47.700,-0.0005947351,A1
2024-10-12 23:34:47.700,0.004121661,A2
2024-10-12 23:34:47.750,-0.0002682209,A1
2024-10-12 23:34:47.750,0.0032655,A2
2024-10-12 23:34:47.800,-0.0004146099,A1
2024-10-12 23:34:47.800,0.002853751,A2
2024-10-12 23:34:47.850,-0.000113368,A1
2024-10-12 23:34:47.850,0.003765225,A2
2024-10-12 23:34:47.900,-0.0006941557,A1
2024-10-12 23:34:47.900,0.003635883,A2
2024-10-12 23:34:47.950,2.527237e-05,A1
2024-10-12 23:34:47.950,0.003645897,A2
2024-10-12 23:34:47.000,-7.736683e-05,A1
2024-10-12 23:34:47.000,0.003714681,A2
2024-10-12 23:34:47.050,-0.0007177591,A1
2024-10-12 23:34:47.050,0.003402352,A2
2024-10-12 23:34:47.100,-0.0008312464,A1
2024-10-12 23:34:47.100,0.003498673,A2
2024-10-12 23:34:47.150,-0.0002902746,A1
2024-10-12 23:34:47.150,0.003296256,A2
2024-10-12 23:34:47.200,0.0003724098,A1
2024-10-12 23:34:47.200,0.003540754,A2
2024-10-12 23:34:47.250,-0.0001593828,A1
2024-10-12 23:34:47.250,0.003231525,A2
2024-10-12 23:34:47.300,-0.001132011,A1
2024-10-12 23:34:47.300,0.003410339,A2
2024-10-12 23:34:47.350,-0.0005606413,A1
2024-10-12 23:34:47.350,0.003073335,A2
2024-10-12 23:34:47.400,-0.0001043081,A1
2024-10-12 23:34:47.400,0.003911972,A2
2024-10-12 23:34:47.450,-0.0007784367,A1
2024-10-12 23:34:47.450,0.003353477,A2
2024-10-12 23:34:47.500,-0.0003226995,A1
2024-10-12 23:34:47.500,0.003108978,A2
2024-10-12 23:34:47.550,-0.0005801916,A1
2024-10-12 23:34:47.550,0.003940821,A2
2024-10-12 23:34:47.600,0.0003025532,A1
2024-10-12 23:34:47.600,0.003600836,A2
2024-10-12 23:34:48.650,-0.0001392365,A1
2024-10-12 23:34:48.650,0.003314972,A2
2024-10-12 23:34:48.700,-0.0003991127,A1
2024-10-12 23:34:48.700,0.002812028,A2
2024-10-12 23:34:48.750,-0.0003592968,A1
2024-10-12 23:34:48.750,0.004051447,A2
2024-10-12 23:34:48.800,-0.0002082586,A1
2024-10-12 23:34:48.800,0.003577232,A2
2024-10-12 23:34:48.850,-0.0005733967,A1
2024-10-12 23:34:48.850,0.0036304,A2
2024-10-12 23:34:48.900,-0.0006740093,A1
2024-10-12 23:34:48.900,0.003269434,A2
2024-10-12 23:34:48.950,-0.0004051924,A1
2024-10-12 23:34:48.950,0.003460169,A2
2024-10-12 23:34:48.000,-0.0004351139,A1
2024-10-12 23:34:48.000,0.003450871,A2
2024-10-12 23:34:48.050,-0.0003281832,A1
2024-10-12 23:34:48.050,0.003297806,A2
2024-10-12 23:34:48.100,-0.0001350641,A1
2024-10-12 23:34:48.100,0.003524184,A2
2024-10-12 23:34:48.150,-0.0002202988,A1
2024-10-12 23:34:48.150,0.003572464,A2
